2024-06-28 15:15:10,247 DEBUG:Fetched 2090 items from PostgreSQL:
2024-06-28 15:23:27,680 DEBUG:Processing node: {'uid': '_:newNode', 'id': '212', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,682 DEBUG:Processing node: {'uid': '_:newNode', 'id': '213', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,683 DEBUG:Processing node: {'uid': '_:newNode', 'id': '214', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,684 DEBUG:Processing node: {'uid': '_:newNode', 'id': '215', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,685 DEBUG:Processing node: {'uid': '_:newNode', 'id': '216', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,686 DEBUG:Processing node: {'uid': '_:newNode', 'id': '217', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,687 DEBUG:Processing node: {'uid': '_:newNode', 'id': '218', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,688 DEBUG:Processing node: {'uid': '_:newNode', 'id': '219', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,690 DEBUG:Processing node: {'uid': '_:newNode', 'id': '220', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,691 DEBUG:Processing node: {'uid': '_:newNode', 'id': '221', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,692 DEBUG:Processing node: {'uid': '_:newNode', 'id': '222', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,694 DEBUG:Processing node: {'uid': '_:newNode', 'id': '223', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,695 DEBUG:Processing node: {'uid': '_:newNode', 'id': '224', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,697 DEBUG:Processing node: {'uid': '_:newNode', 'id': '225', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,698 DEBUG:Processing node: {'uid': '_:newNode', 'id': '226', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,700 DEBUG:Processing node: {'uid': '_:newNode', 'id': '227', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,702 DEBUG:Processing node: {'uid': '_:newNode', 'id': '228', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,703 DEBUG:Processing node: {'uid': '_:newNode', 'id': '229', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,704 DEBUG:Processing node: {'uid': '_:newNode', 'id': '230', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,705 DEBUG:Processing node: {'uid': '_:newNode', 'id': '231', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,706 DEBUG:Processing node: {'uid': '_:newNode', 'id': '232', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,708 DEBUG:Processing node: {'uid': '_:newNode', 'id': '233', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,709 DEBUG:Processing node: {'uid': '_:newNode', 'id': '234', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,710 DEBUG:Processing node: {'uid': '_:newNode', 'id': '235', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,711 DEBUG:Processing node: {'uid': '_:newNode', 'id': '236', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,712 DEBUG:Processing node: {'uid': '_:newNode', 'id': '237', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,713 DEBUG:Processing node: {'uid': '_:newNode', 'id': '238', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,715 DEBUG:Processing node: {'uid': '_:newNode', 'id': '239', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,716 DEBUG:Processing node: {'uid': '_:newNode', 'id': '240', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,717 DEBUG:Processing node: {'uid': '_:newNode', 'id': '241', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,718 DEBUG:Processing node: {'uid': '_:newNode', 'id': '242', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,719 DEBUG:Processing node: {'uid': '_:newNode', 'id': '243', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,721 DEBUG:Processing node: {'uid': '_:newNode', 'id': '244', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,722 DEBUG:Processing node: {'uid': '_:newNode', 'id': '245', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,723 DEBUG:Processing node: {'uid': '_:newNode', 'id': '246', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,724 DEBUG:Processing node: {'uid': '_:newNode', 'id': '247', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,726 DEBUG:Processing node: {'uid': '_:newNode', 'id': '248', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,727 DEBUG:Processing node: {'uid': '_:newNode', 'id': '249', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,728 DEBUG:Processing node: {'uid': '_:newNode', 'id': '250', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,729 DEBUG:Processing node: {'uid': '_:newNode', 'id': '251', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,730 DEBUG:Processing node: {'uid': '_:newNode', 'id': '252', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,732 DEBUG:Processing node: {'uid': '_:newNode', 'id': '253', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,733 DEBUG:Processing node: {'uid': '_:newNode', 'id': '254', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,734 DEBUG:Processing node: {'uid': '_:newNode', 'id': '255', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,735 DEBUG:Processing node: {'uid': '_:newNode', 'id': '256', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,737 DEBUG:Processing node: {'uid': '_:newNode', 'id': '257', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,738 DEBUG:Processing node: {'uid': '_:newNode', 'id': '258', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,739 DEBUG:Processing node: {'uid': '_:newNode', 'id': '259', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,740 DEBUG:Processing node: {'uid': '_:newNode', 'id': '260', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,741 DEBUG:Processing node: {'uid': '_:newNode', 'id': '261', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,743 DEBUG:Processing node: {'uid': '_:newNode', 'id': '262', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,744 DEBUG:Processing node: {'uid': '_:newNode', 'id': '263', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,746 DEBUG:Processing node: {'uid': '_:newNode', 'id': '264', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,747 DEBUG:Processing node: {'uid': '_:newNode', 'id': '265', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,748 DEBUG:Processing node: {'uid': '_:newNode', 'id': '266', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,749 DEBUG:Processing node: {'uid': '_:newNode', 'id': '267', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,751 DEBUG:Processing node: {'uid': '_:newNode', 'id': '268', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,752 DEBUG:Processing node: {'uid': '_:newNode', 'id': '269', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,753 DEBUG:Processing node: {'uid': '_:newNode', 'id': '270', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,754 DEBUG:Processing node: {'uid': '_:newNode', 'id': '271', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,755 DEBUG:Processing node: {'uid': '_:newNode', 'id': '272', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,757 DEBUG:Processing node: {'uid': '_:newNode', 'id': '273', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,758 DEBUG:Processing node: {'uid': '_:newNode', 'id': '274', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,759 DEBUG:Processing node: {'uid': '_:newNode', 'id': '275', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,760 DEBUG:Processing node: {'uid': '_:newNode', 'id': '276', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,761 DEBUG:Processing node: {'uid': '_:newNode', 'id': '277', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,763 DEBUG:Processing node: {'uid': '_:newNode', 'id': '278', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,764 DEBUG:Processing node: {'uid': '_:newNode', 'id': '279', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,765 DEBUG:Processing node: {'uid': '_:newNode', 'id': '280', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,766 DEBUG:Processing node: {'uid': '_:newNode', 'id': '281', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,767 DEBUG:Processing node: {'uid': '_:newNode', 'id': '282', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,769 DEBUG:Processing node: {'uid': '_:newNode', 'id': '283', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,770 DEBUG:Processing node: {'uid': '_:newNode', 'id': '284', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,771 DEBUG:Processing node: {'uid': '_:newNode', 'id': '285', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,772 DEBUG:Processing node: {'uid': '_:newNode', 'id': '286', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,773 DEBUG:Processing node: {'uid': '_:newNode', 'id': '287', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,774 DEBUG:Processing node: {'uid': '_:newNode', 'id': '288', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,775 DEBUG:Processing node: {'uid': '_:newNode', 'id': '289', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,777 DEBUG:Processing node: {'uid': '_:newNode', 'id': '290', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,778 DEBUG:Processing node: {'uid': '_:newNode', 'id': '291', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,779 DEBUG:Processing node: {'uid': '_:newNode', 'id': '292', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,780 DEBUG:Processing node: {'uid': '_:newNode', 'id': '293', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,781 DEBUG:Processing node: {'uid': '_:newNode', 'id': '294', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,782 DEBUG:Processing node: {'uid': '_:newNode', 'id': '295', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,783 DEBUG:Processing node: {'uid': '_:newNode', 'id': '296', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,784 DEBUG:Processing node: {'uid': '_:newNode', 'id': '297', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,785 DEBUG:Processing node: {'uid': '_:newNode', 'id': '298', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,786 DEBUG:Processing node: {'uid': '_:newNode', 'id': '299', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,788 DEBUG:Processing node: {'uid': '_:newNode', 'id': '300', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,789 DEBUG:Processing node: {'uid': '_:newNode', 'id': '301', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,790 DEBUG:Processing node: {'uid': '_:newNode', 'id': '302', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,791 DEBUG:Processing node: {'uid': '_:newNode', 'id': '303', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,792 DEBUG:Processing node: {'uid': '_:newNode', 'id': '304', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,794 DEBUG:Processing node: {'uid': '_:newNode', 'id': '305', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,795 DEBUG:Processing node: {'uid': '_:newNode', 'id': '306', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,796 DEBUG:Processing node: {'uid': '_:newNode', 'id': '307', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,797 DEBUG:Processing node: {'uid': '_:newNode', 'id': '308', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,798 DEBUG:Processing node: {'uid': '_:newNode', 'id': '309', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,800 DEBUG:Processing node: {'uid': '_:newNode', 'id': '310', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,801 DEBUG:Processing node: {'uid': '_:newNode', 'id': '311', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,802 DEBUG:Processing node: {'uid': '_:newNode', 'id': '312', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,803 DEBUG:Processing node: {'uid': '_:newNode', 'id': '313', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,804 DEBUG:Processing node: {'uid': '_:newNode', 'id': '314', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,805 DEBUG:Processing node: {'uid': '_:newNode', 'id': '315', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,807 DEBUG:Processing node: {'uid': '_:newNode', 'id': '316', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,808 DEBUG:Processing node: {'uid': '_:newNode', 'id': '317', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,809 DEBUG:Processing node: {'uid': '_:newNode', 'id': '318', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,810 DEBUG:Processing node: {'uid': '_:newNode', 'id': '319', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,811 DEBUG:Processing node: {'uid': '_:newNode', 'id': '320', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,813 DEBUG:Processing node: {'uid': '_:newNode', 'id': '321', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,814 DEBUG:Processing node: {'uid': '_:newNode', 'id': '322', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,815 DEBUG:Processing node: {'uid': '_:newNode', 'id': '323', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,816 DEBUG:Processing node: {'uid': '_:newNode', 'id': '324', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,817 DEBUG:Processing node: {'uid': '_:newNode', 'id': '325', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,818 DEBUG:Processing node: {'uid': '_:newNode', 'id': '326', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,820 DEBUG:Processing node: {'uid': '_:newNode', 'id': '327', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,821 DEBUG:Processing node: {'uid': '_:newNode', 'id': '328', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,822 DEBUG:Processing node: {'uid': '_:newNode', 'id': '329', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,823 DEBUG:Processing node: {'uid': '_:newNode', 'id': '330', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,824 DEBUG:Processing node: {'uid': '_:newNode', 'id': '331', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,825 DEBUG:Processing node: {'uid': '_:newNode', 'id': '332', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,826 DEBUG:Processing node: {'uid': '_:newNode', 'id': '333', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,828 DEBUG:Processing node: {'uid': '_:newNode', 'id': '334', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,829 DEBUG:Processing node: {'uid': '_:newNode', 'id': '335', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,830 DEBUG:Processing node: {'uid': '_:newNode', 'id': '336', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,831 DEBUG:Processing node: {'uid': '_:newNode', 'id': '337', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,832 DEBUG:Processing node: {'uid': '_:newNode', 'id': '338', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,833 DEBUG:Processing node: {'uid': '_:newNode', 'id': '339', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,834 DEBUG:Processing node: {'uid': '_:newNode', 'id': '340', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,835 DEBUG:Processing node: {'uid': '_:newNode', 'id': '341', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,836 DEBUG:Processing node: {'uid': '_:newNode', 'id': '342', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,837 DEBUG:Processing node: {'uid': '_:newNode', 'id': '343', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,838 DEBUG:Processing node: {'uid': '_:newNode', 'id': '344', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,839 DEBUG:Processing node: {'uid': '_:newNode', 'id': '345', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,840 DEBUG:Processing node: {'uid': '_:newNode', 'id': '346', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,841 DEBUG:Processing node: {'uid': '_:newNode', 'id': '347', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,843 DEBUG:Processing node: {'uid': '_:newNode', 'id': '348', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,844 DEBUG:Processing node: {'uid': '_:newNode', 'id': '349', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,845 DEBUG:Processing node: {'uid': '_:newNode', 'id': '350', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,846 DEBUG:Processing node: {'uid': '_:newNode', 'id': '351', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,847 DEBUG:Processing node: {'uid': '_:newNode', 'id': '352', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,848 DEBUG:Processing node: {'uid': '_:newNode', 'id': '353', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,849 DEBUG:Processing node: {'uid': '_:newNode', 'id': '354', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,850 DEBUG:Processing node: {'uid': '_:newNode', 'id': '355', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,851 DEBUG:Processing node: {'uid': '_:newNode', 'id': '356', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,852 DEBUG:Processing node: {'uid': '_:newNode', 'id': '357', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,854 DEBUG:Processing node: {'uid': '_:newNode', 'id': '358', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,855 DEBUG:Processing node: {'uid': '_:newNode', 'id': '359', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,856 DEBUG:Processing node: {'uid': '_:newNode', 'id': '360', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,858 DEBUG:Processing node: {'uid': '_:newNode', 'id': '361', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,859 DEBUG:Processing node: {'uid': '_:newNode', 'id': '362', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,860 DEBUG:Processing node: {'uid': '_:newNode', 'id': '363', 'curriculum_table': 'central_contents'}
2024-06-28 15:23:27,861 DEBUG:Processing node: {'uid': '_:newNode', 'id': '364', 'curriculum_table': 'central_contents'}
